date,order_id,sku,product_name,category,channel,region,units_sold,unit_price,revenue,cost,shipping_cost,platform_fee,ad_spend
2025-07-12,AMA-101744,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,350.94,350.94,200,9.14,52.64,25.16
2025-07-12,AMA-101745,X4,X4,Action Camera,Amazon,JP,1,495.42,495.42,320,4.27,74.31,49.22
2025-07-12,AMA-101746,GO 3S,GO 3S,Action Camera,Amazon,JP,1,254.79,254.79,140,9.06,38.22,18.03
2025-07-12,AMA-101747,Helmet Mount,Helmet Mount,Mount,Amazon,JP,3,24.55,73.65,21,9.51,11.05,7.93
2025-07-12,AMA-101748,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,43.65,43.65,12,5.92,6.55,2.41
2025-07-12,AMA-101749,Charging Hub,Charging Hub,Accessory,Amazon,US,1,58.2,58.2,20,6.44,8.73,3.94
2025-07-12,AMA-101750,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.27,9.27,2,6.83,1.39,0.59
2025-07-12,AMA-101751,Selfie Stick,Selfie Stick,Accessory,Amazon,JP,1,24.71,24.71,8,7.88,3.71,2.74
2025-07-13,AMA-101752,Bike Mount,Bike Mount,Mount,Amazon,UK,1,19.75,19.75,6,6.08,2.96,1.53
2025-07-13,AMA-101753,Helmet Mount,Helmet Mount,Mount,Amazon,DE,1,22.41,22.41,7,6.14,3.36,1.58
2025-07-13,AMA-101754,Helmet Mount,Helmet Mount,Mount,Amazon,JP,1,24.29,24.29,7,7.14,3.64,1.57
2025-07-13,AMA-101755,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,368.45,368.45,200,6.17,55.27,43.17
2025-07-13,AMA-101756,Battery,Battery,Accessory,Amazon,DE,1,42.68,42.68,15,9.36,6.4,3.55
2025-07-13,AMA-101757,X4,X4,Action Camera,Amazon,US,2,511.03,1022.06,640,14.92,153.31,99.71
2025-07-13,AMA-101758,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,62.45,62.45,20,9.6,9.37,5.01
2025-07-13,AMA-101759,GO 3S,GO 3S,Action Camera,Amazon,UK,1,244.11,244.11,140,9.28,36.62,19.8
2025-07-13,AMA-101760,X4,X4,Action Camera,Amazon,US,1,498.89,498.89,320,4.59,74.83,56.68
2025-07-13,AMA-101761,X4,X4,Action Camera,Amazon,US,1,504.59,504.59,320,9.24,75.69,46.92
2025-07-13,AMA-101762,X3,X3,Action Camera,Amazon,US,2,367.9,735.8,440,12.57,110.37,59.42
2025-07-13,AMA-101763,GO 3S,GO 3S,Action Camera,Amazon,US,1,220.21,220.21,140,8.34,33.03,12.06
2025-07-13,AMA-101764,X4,X4,Action Camera,Amazon,DE,1,583.77,583.77,320,6.86,87.57,58.91
2025-07-13,AMA-101765,X4,X4,Action Camera,Amazon,US,1,522.43,522.43,320,4.57,78.36,47.67
2025-07-13,AMA-101766,Ace Pro,Ace Pro,Action Camera,Amazon,UK,1,391.06,391.06,200,5.71,58.66,45.29
2025-07-13,AMA-101767,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,41.09,41.09,12,4.06,6.16,2.75
2025-07-13,AMA-101768,X3,X3,Action Camera,Amazon,UK,2,457.9,915.8,440,9.54,137.37,69.67
2025-07-13,AMA-101769,X4,X4,Action Camera,Amazon,UK,1,588.14,588.14,320,8.53,88.22,54.54
2025-07-13,AMA-101770,X4,X4,Action Camera,Amazon,DE,1,513.17,513.17,320,5.16,76.98,31.6
2025-07-13,AMA-101771,X3,X3,Action Camera,Amazon,UK,1,449.0,449.0,220,9.25,67.35,49.72
2025-07-13,AMA-101772,X4,X4,Action Camera,Amazon,US,1,486.44,486.44,320,7.9,72.97,29.57
2025-07-13,AMA-101773,X4,X4,Action Camera,Amazon,DE,1,559.26,559.26,320,4.28,83.89,43.93
2025-07-13,AMA-101774,X3,X3,Action Camera,Amazon,DE,1,437.89,437.89,220,6.11,65.68,36.68
2025-07-13,AMA-101775,GO 3S,GO 3S,Action Camera,Amazon,UK,1,251.32,251.32,140,5.27,37.7,12.67
2025-07-14,AMA-101776,Battery,Battery,Accessory,Amazon,DE,1,45.56,45.56,15,7.0,6.83,5.2
2025-07-14,AMA-101777,Battery,Battery,Accessory,Amazon,US,1,34.38,34.38,15,8.29,5.16,2.55
2025-07-14,AMA-101778,X3,X3,Action Camera,Amazon,DE,1,406.43,406.43,220,6.04,60.96,31.94
2025-07-14,AMA-101779,Battery,Battery,Accessory,Amazon,US,1,39.87,39.87,15,4.39,5.98,4.62
2025-07-14,AMA-101780,X4,X4,Action Camera,Amazon,US,1,504.98,504.98,320,7.57,75.75,48.03
2025-07-14,AMA-101781,X4,X4,Action Camera,Amazon,DE,1,546.67,546.67,320,9.33,82.0,54.13
2025-07-14,AMA-101782,GO 3S,GO 3S,Action Camera,Amazon,US,1,249.11,249.11,140,4.76,37.37,24.62
2025-07-14,AMA-101783,X4,X4,Action Camera,Amazon,JP,2,522.28,1044.56,640,8.05,156.68,61.12
2025-07-14,AMA-101784,X3,X3,Action Camera,Amazon,UK,2,448.64,897.28,440,13.99,134.59,85.75
2025-07-14,AMA-101785,Bike Mount,Bike Mount,Mount,Amazon,US,2,17.66,35.32,12,7.14,5.3,3.88
2025-07-14,AMA-101786,Bike Mount,Bike Mount,Mount,Amazon,JP,1,19.81,19.81,6,6.24,2.97,1.86
2025-07-14,AMA-101787,X3,X3,Action Camera,Amazon,UK,1,414.27,414.27,220,8.87,62.14,38.29
2025-07-14,AMA-101788,X3,X3,Action Camera,Amazon,US,1,356.94,356.94,220,9.81,53.54,18.81
2025-07-14,AMA-101789,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,344.03,344.03,200,7.5,51.6,23.97
2025-07-14,AMA-101790,X3,X3,Action Camera,Amazon,US,1,357.92,357.92,220,9.58,53.69,27.28
2025-07-14,AMA-101792,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,25.57,25.57,8,5.7,3.84,2.74
2025-07-14,AMA-101794,X4,X4,Action Camera,Amazon,DE,1,549.98,549.98,320,4.91,82.5,30.05
2025-07-14,AMA-101795,X4,X4,Action Camera,Amazon,US,1,489.06,489.06,320,8.73,73.36,46.92
2025-07-14,AMA-101796,GO 3S,GO 3S,Action Camera,Amazon,US,1,244.54,244.54,140,5.37,36.68,12.32
2025-07-14,AMA-101797,X4,X4,Action Camera,Amazon,JP,2,481.28,962.56,640,6.94,144.38,81.49
2025-07-14,AMA-101798,X3,X3,Action Camera,Amazon,UK,1,429.13,429.13,220,4.14,64.37,43.99
2025-07-14,AMA-101799,Charging Hub,Charging Hub,Accessory,Amazon,US,1,60.68,60.68,20,9.17,9.1,4.61
2025-07-15,AMA-101800,Battery,Battery,Accessory,Amazon,US,1,40.32,40.32,15,5.18,6.05,2.09
2025-07-15,AMA-101802,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,23.44,23.44,8,8.07,3.52,1.27
2025-07-15,AMA-101803,X3,X3,Action Camera,Amazon,JP,1,435.73,435.73,220,5.33,65.36,24.25
2025-07-15,AMA-101804,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.52,18.52,6,9.11,2.78,1.33
2025-07-15,AMA-101805,GO 3S,GO 3S,Action Camera,Amazon,US,2,217.06,434.12,280,7.33,65.12,39.24
2025-07-15,AMA-101806,X4,X4,Action Camera,Amazon,US,2,460.04,920.08,640,12.0,138.01,93.67
2025-07-15,AMA-101807,Helmet Mount,Helmet Mount,Mount,Amazon,DE,1,24.07,24.07,7,8.15,3.61,2.2
2025-07-15,AMA-101808,X3,X3,Action Camera,Amazon,US,1,353.68,353.68,220,4.25,53.05,39.22
2025-07-15,AMA-101809,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,27.65,27.65,8,9.21,4.15,2.08
2025-07-15,AMA-101810,Lens Cap,Lens Cap,Accessory,Amazon,US,1,8.74,8.74,2,4.82,1.31,0.8
2025-07-15,AMA-101811,X4,X4,Action Camera,Amazon,JP,1,554.59,554.59,320,8.05,83.19,41.59
2025-07-15,AMA-101812,Lens Cap,Lens Cap,Accessory,Amazon,JP,1,10.0,10.0,2,9.53,1.5,0.97
2025-07-15,AMA-101813,GO 3S,GO 3S,Action Camera,Amazon,JP,1,228.99,228.99,140,9.43,34.35,19.22
2025-07-15,AMA-101814,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,356.43,356.43,200,4.08,53.46,24.63
2025-07-15,AMA-101816,Battery,Battery,Accessory,Amazon,DE,2,42.96,85.92,30,8.28,12.89,9.85
2025-07-15,AMA-101817,Ace Pro,Ace Pro,Action Camera,Amazon,UK,2,401.79,803.58,400,9.3,120.54,80.29
2025-07-15,AMA-101819,GO 3S,GO 3S,Action Camera,Amazon,US,1,215.74,215.74,140,7.92,32.36,22.9
2025-07-15,AMA-101820,X3,X3,Action Camera,Amazon,UK,2,416.82,833.64,440,12.44,125.05,85.74
2025-07-15,AMA-101822,Charging Hub,Charging Hub,Accessory,Amazon,US,1,52.41,52.41,20,6.0,7.86,4.49
2025-07-15,AMA-101823,X3,X3,Action Camera,Amazon,JP,1,382.55,382.55,220,5.79,57.38,33.35
2025-07-16,AMA-101824,X3,X3,Action Camera,Amazon,US,1,418.69,418.69,220,5.97,62.8,32.12
2025-07-16,AMA-101825,Lens Cap,Lens Cap,Accessory,Amazon,US,2,8.78,17.56,4,10.04,2.63,1.67
2025-07-16,AMA-101826,Battery,Battery,Accessory,Amazon,US,1,37.44,37.44,15,5.88,5.62,3.71
2025-07-16,AMA-101827,Battery,Battery,Accessory,Amazon,JP,1,43.33,43.33,15,8.59,6.5,3.27
2025-07-16,AMA-101828,X4,X4,Action Camera,Amazon,DE,1,519.58,519.58,320,7.92,77.94,49.32
2025-07-16,AMA-101829,X4,X4,Action Camera,Amazon,US,1,513.48,513.48,320,9.56,77.02,44.68
2025-07-16,AMA-101830,GO 3S,GO 3S,Action Camera,Amazon,DE,1,252.44,252.44,140,7.8,37.87,12.94
2025-07-16,AMA-101831,Charging Hub,Charging Hub,Accessory,Amazon,US,1,60.46,60.46,20,8.64,9.07,4.24
2025-07-16,AMA-101832,Lens Cap,Lens Cap,Accessory,Amazon,UK,1,9.65,9.65,2,9.39,1.45,0.95
2025-07-16,AMA-101833,Battery,Battery,Accessory,Amazon,JP,1,42.59,42.59,15,4.11,6.39,4.13
2025-07-16,AMA-101834,X3,X3,Action Camera,Amazon,DE,2,394.95,789.9,440,11.47,118.48,59.83
2025-07-16,AMA-101835,Charging Hub,Charging Hub,Accessory,Amazon,US,2,53.72,107.44,40,11.95,16.12,10.43
2025-07-16,AMA-101836,X3,X3,Action Camera,Amazon,DE,1,418.26,418.26,220,7.19,62.74,22.72
2025-07-16,AMA-101837,GO 3S,GO 3S,Action Camera,Amazon,US,1,239.49,239.49,140,9.65,35.92,23.6
2025-07-16,AMA-101838,Ace Pro,Ace Pro,Action Camera,Amazon,UK,3,397.0,1191.0,600,8.35,178.65,119.89
2025-07-16,AMA-101839,Battery,Battery,Accessory,Amazon,UK,1,47.02,47.02,15,4.53,7.05,4.55
2025-07-16,AMA-101840,Selfie Stick,Selfie Stick,Accessory,Amazon,UK,1,26.31,26.31,8,7.72,3.95,1.55
2025-07-16,AMA-101841,Charging Hub,Charging Hub,Accessory,Amazon,US,1,61.36,61.36,20,5.35,9.2,4.74
2025-07-16,AMA-101842,Battery,Battery,Accessory,Amazon,JP,2,42.63,85.26,30,8.04,12.79,4.41
2025-07-16,AMA-101843,X4,X4,Action Camera,Amazon,UK,1,509.28,509.28,320,9.01,76.39,34.33
2025-07-16,AMA-101844,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.28,22.28,8,6.4,3.34,2.31
2025-07-16,AMA-101845,GO 3S,GO 3S,Action Camera,Amazon,US,1,248.62,248.62,140,5.59,37.29,20.09
2025-07-16,AMA-101846,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,22.79,22.79,8,7.05,3.42,1.98
2025-07-16,AMA-101847,GO 3S,GO 3S,Action Camera,Amazon,US,1,245.84,245.84,140,5.02,36.88,19.62
2025-07-17,AMA-101848,Battery,Battery,Accessory,Amazon,US,1,36.71,36.71,15,9.1,5.51,3.26
2025-07-17,AMA-101849,Bike Mount,Bike Mount,Mount,Amazon,JP,1,21.38,21.38,6,4.14,3.21,1.63
2025-07-17,AMA-101850,X3,X3,Action Camera,Amazon,US,1,392.65,392.65,220,6.62,58.9,39.61
2025-07-17,AMA-101851,Lens Cap,Lens Cap,Accessory,Amazon,US,2,8.32,16.64,4,7.33,2.5,0.94
2025-07-17,AMA-101852,X4,X4,Action Camera,Amazon,US,1,463.01,463.01,320,7.62,69.45,49.62
2025-07-17,AMA-101853,X3,X3,Action Camera,Amazon,US,2,351.68,703.36,440,13.9,105.5,45.0
2025-07-17,AMA-101854,X3,X3,Action Camera,Amazon,US,1,390.98,390.98,220,5.9,58.65,34.71
2025-07-17,AMA-101855,X4,X4,Action Camera,Amazon,US,1,450.3,450.3,320,7.98,67.54,29.26
2025-07-17,AMA-101856,X4,X4,Action Camera,Amazon,UK,1,507.24,507.24,320,4.3,76.09,59.24
2025-07-17,AMA-101858,X4,X4,Action Camera,Amazon,US,1,478.56,478.56,320,9.7,71.78,55.58
2025-07-17,AMA-101859,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,26.03,26.03,8,7.61,3.9,2.36
2025-07-17,AMA-101860,X4,X4,Action Camera,Amazon,JP,1,514.8,514.8,320,4.68,77.22,55.9
2025-07-17,AMA-101862,X4,X4,Action Camera,Amazon,DE,1,507.46,507.46,320,7.38,76.12,36.48
2025-07-17,AMA-101863,Bike Mount,Bike Mount,Mount,Amazon,US,1,17.27,17.27,6,6.29,2.59,1.92
2025-07-17,AMA-101864,Tripod Stand,Tripod Stand,Mount,Amazon,JP,1,34.4,34.4,10,9.17,5.16,2.67
2025-07-17,AMA-101866,Selfie Stick,Selfie Stick,Accessory,Amazon,DE,1,25.17,25.17,8,9.52,3.78,2.58
2025-07-17,AMA-101867,Battery,Battery,Accessory,Amazon,US,1,36.79,36.79,15,5.45,5.52,3.72
2025-07-17,AMA-101868,Invisible Stick,Invisible Stick,Accessory,Amazon,US,2,46.74,93.48,24,8.16,14.02,9.9
2025-07-17,AMA-101869,Helmet Mount,Helmet Mount,Mount,Amazon,US,1,21.11,21.11,7,5.36,3.17,1.35
2025-07-17,AMA-101870,Battery,Battery,Accessory,Amazon,UK,1,41.62,41.62,15,6.88,6.24,2.21
2025-07-17,AMA-101871,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,40.9,40.9,12,7.91,6.14,3.8
2025-07-18,AMA-101872,X3,X3,Action Camera,Amazon,DE,1,417.78,417.78,220,7.26,62.67,25.2
2025-07-18,AMA-101873,Bike Mount,Bike Mount,Mount,Amazon,US,1,18.63,18.63,6,5.14,2.79,1.69
2025-07-18,AMA-101874,GO 3S,GO 3S,Action Camera,Amazon,US,1,213.28,213.28,140,4.58,31.99,16.87
2025-07-18,AMA-101875,Helmet Mount,Helmet Mount,Mount,Amazon,US,1,21.34,21.34,7,8.21,3.2,1.46
2025-07-18,AMA-101876,Ace Pro,Ace Pro,Action Camera,Amazon,DE,1,350.63,350.63,200,8.03,52.59,17.72
2025-07-18,AMA-101877,X4,X4,Action Camera,Amazon,UK,3,550.29,1650.87,960,17.79,247.63,141.22
2025-07-18,AMA-101878,Helmet Mount,Helmet Mount,Mount,Amazon,JP,1,22.11,22.11,7,7.26,3.32,1.45
2025-07-18,AMA-101879,GO 3S,GO 3S,Action Camera,Amazon,DE,2,254.43,508.86,280,6.14,76.33,56.14
2025-07-18,AMA-101880,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,26.19,26.19,8,4.59,3.93,2.09
2025-07-18,AMA-101881,Helmet Mount,Helmet Mount,Mount,Amazon,DE,1,22.02,22.02,7,7.75,3.3,1.62
2025-07-18,AMA-101882,X4,X4,Action Camera,Amazon,US,1,457.14,457.14,320,9.14,68.57,24.73
2025-07-18,AMA-101883,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,41.0,41.0,12,7.65,6.15,4.13
2025-07-18,AMA-101884,Charging Hub,Charging Hub,Accessory,Amazon,UK,1,66.14,66.14,20,7.45,9.92,4.07
2025-07-18,AMA-101885,X3,X3,Action Camera,Amazon,US,1,383.85,383.85,220,9.63,57.58,27.08
2025-07-18,AMA-101886,Battery,Battery,Accessory,Amazon,UK,1,39.87,39.87,15,6.38,5.98,2.75
2025-07-18,AMA-101887,X3,X3,Action Camera,Amazon,DE,1,419.15,419.15,220,7.25,62.87,45.62
2025-07-18,AMA-101888,X4,X4,Action Camera,Amazon,US,1,442.69,442.69,320,7.58,66.4,48.62
2025-07-18,AMA-101889,Battery,Battery,Accessory,Amazon,UK,1,40.54,40.54,15,8.25,6.08,4.45
2025-07-18,AMA-101890,X4,X4,Action Camera,Amazon,US,1,487.51,487.51,320,8.53,73.13,28.15
2025-07-18,AMA-101891,Ace Pro,Ace Pro,Action Camera,Amazon,UK,3,358.9,1076.7,600,18.79,161.5,63.34
2025-07-18,AMA-101892,Bike Mount,Bike Mount,Mount,Amazon,JP,1,20.13,20.13,6,8.24,3.02,2.18
2025-07-18,AMA-101894,GO 3S,GO 3S,Action Camera,Amazon,US,1,231.01,231.01,140,9.66,34.65,20.42
2025-07-18,AMA-101895,X4,X4,Action Camera,Amazon,DE,1,556.34,556.34,320,7.63,83.45,49.81
2025-07-19,AMA-101896,Charging Hub,Charging Hub,Accessory,Amazon,US,1,56.07,56.07,20,5.51,8.41,6.22
2025-07-19,AMA-101897,Charging Hub,Charging Hub,Accessory,Amazon,US,1,56.89,56.89,20,4.59,8.53,5.85
2025-07-19,AMA-101898,GO 3S,GO 3S,Action Camera,Amazon,US,1,242.07,242.07,140,4.9,36.31,23.07
2025-07-19,AMA-101899,Lens Cap,Lens Cap,Accessory,Amazon,DE,1,9.3,9.3,2,9.36,1.4,0.93
2025-07-19,AMA-101900,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.33,25.33,8,8.06,3.8,2.1
2025-07-19,AMA-101901,X3,X3,Action Camera,Amazon,US,2,405.18,810.36,440,10.62,121.55,47.93
2025-07-19,AMA-101902,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,26.04,26.04,8,8.82,3.91,1.99
2025-07-19,AMA-101903,X3,X3,Action Camera,Amazon,US,1,377.28,377.28,220,9.41,56.59,25.18
2025-07-19,AMA-101904,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,32.71,32.71,10,4.21,4.91,3.74
2025-07-19,AMA-101906,X3,X3,Action Camera,Amazon,US,1,358.96,358.96,220,4.42,53.84,37.06
2025-07-19,AMA-101907,X3,X3,Action Camera,Amazon,US,2,412.9,825.8,440,12.43,123.87,92.43
2025-07-19,AMA-101908,GO 3S,GO 3S,Action Camera,Amazon,UK,1,264.38,264.38,140,6.39,39.66,31.47
2025-07-19,AMA-101909,GO 3S,GO 3S,Action Camera,Amazon,DE,1,240.12,240.12,140,6.1,36.02,18.78
2025-07-19,AMA-101911,X3,X3,Action Camera,Amazon,UK,1,417.44,417.44,220,9.33,62.62,38.66
2025-07-19,AMA-101912,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,46.17,46.17,12,9.98,6.93,4.34
2025-07-19,AMA-101913,Battery,Battery,Accessory,Amazon,US,1,39.84,39.84,15,8.12,5.98,2.05
2025-07-19,AMA-101914,X4,X4,Action Camera,Amazon,US,2,442.25,884.5,640,7.96,132.67,63.39
2025-07-19,AMA-101915,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,321.17,321.17,200,7.01,48.18,22.16
2025-07-19,AMA-101916,GO 3S,GO 3S,Action Camera,Amazon,US,1,223.68,223.68,140,7.91,33.55,15.56
2025-07-19,AMA-101917,Battery,Battery,Accessory,Amazon,JP,1,39.46,39.46,15,6.78,5.92,4.53
2025-07-19,AMA-101918,X4,X4,Action Camera,Amazon,US,1,448.16,448.16,320,6.06,67.22,27.06
2025-07-19,AMA-101919,Tripod Stand,Tripod Stand,Mount,Amazon,JP,1,37.11,37.11,10,9.13,5.57,2.16
2025-07-20,AMA-101920,GO 3S,GO 3S,Action Camera,Amazon,US,1,213.41,213.41,140,8.16,32.01,14.45
2025-07-20,AMA-101921,X4,X4,Action Camera,Amazon,DE,1,546.17,546.17,320,7.41,81.93,43.0
2025-07-20,AMA-101922,Battery,Battery,Accessory,Amazon,US,1,39.03,39.03,15,5.24,5.85,2.79
2025-07-20,AMA-101923,GO 3S,GO 3S,Action Camera,Amazon,UK,1,271.98,271.98,140,8.27,40.8,19.17
2025-07-20,AMA-101924,GO 3S,GO 3S,Action Camera,Amazon,US,3,243.39,730.17,420,9.96,109.53,36.79
2025-07-20,AMA-101926,X4,X4,Action Camera,Amazon,UK,2,576.86,1153.72,640,7.93,173.06,89.93
2025-07-20,AMA-101927,Charging Hub,Charging Hub,Accessory,Amazon,DE,2,63.87,127.74,40,12.23,19.16,7.39
2025-07-20,AMA-101928,X3,X3,Action Camera,Amazon,US,1,368.55,368.55,220,4.3,55.28,18.69
2025-07-20,AMA-101932,X3,X3,Action Camera,Amazon,JP,1,388.54,388.54,220,7.26,58.28,42.76
2025-07-20,AMA-101933,X3,X3,Action Camera,Amazon,UK,1,460.58,460.58,220,7.99,69.09,51.1
2025-07-20,AMA-101934,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,355.66,355.66,200,4.02,53.35,42.48
2025-07-20,AMA-101935,GO 3S,GO 3S,Action Camera,Amazon,DE,1,257.26,257.26,140,4.79,38.59,19.98
2025-07-20,AMA-101936,X3,X3,Action Camera,Amazon,US,3,418.6,1255.8,660,9.36,188.37,126.61
2025-07-20,AMA-101940,Tripod Stand,Tripod Stand,Mount,Amazon,US,1,32.23,32.23,10,7.08,4.83,2.9
2025-07-20,AMA-101941,Battery,Battery,Accessory,Amazon,US,2,38.67,77.34,30,9.91,11.6,8.14
2025-07-20,AMA-101942,X3,X3,Action Camera,Amazon,US,2,362.29,724.58,440,6.36,108.69,59.26
2025-07-20,AMA-101943,Battery,Battery,Accessory,Amazon,JP,1,37.78,37.78,15,7.52,5.67,3.95
2025-07-21,AMA-101945,X4,X4,Action Camera,Amazon,UK,2,570.41,1140.82,640,14.82,171.12,62.07
2025-07-21,AMA-101946,Charging Hub,Charging Hub,Accessory,Amazon,US,3,54.81,164.43,60,18.65,24.66,18.36
2025-07-21,AMA-101947,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,328.29,328.29,200,8.74,49.24,33.84
2025-07-21,AMA-101948,X4,X4,Action Camera,Amazon,DE,2,566.81,1133.62,640,7.16,170.04,63.13
2025-07-21,AMA-101950,Selfie Stick,Selfie Stick,Accessory,Amazon,JP,1,25.28,25.28,8,7.74,3.79,2.72
2025-07-21,AMA-101951,Charging Hub,Charging Hub,Accessory,Amazon,US,1,60.51,60.51,20,6.93,9.08,3.94
2025-07-21,AMA-101952,X4,X4,Action Camera,Amazon,UK,1,528.78,528.78,320,5.78,79.32,47.18
2025-07-21,AMA-101953,Lens Cap,Lens Cap,Accessory,Amazon,US,1,8.68,8.68,2,6.01,1.3,0.61
2025-07-21,AMA-101955,Lens Cap,Lens Cap,Accessory,Amazon,US,1,9.41,9.41,2,8.08,1.41,0.75
2025-07-21,AMA-101956,Battery,Battery,Accessory,Amazon,DE,1,41.63,41.63,15,4.06,6.24,4.78
2025-07-21,AMA-101957,X4,X4,Action Camera,Amazon,JP,2,564.88,1129.76,640,13.85,169.46,135.4
2025-07-21,AMA-101958,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,59.26,59.26,20,9.87,8.89,4.19
2025-07-21,AMA-101959,X4,X4,Action Camera,Amazon,US,1,459.37,459.37,320,8.13,68.91,41.15
2025-07-21,AMA-101961,GO 3S,GO 3S,Action Camera,Amazon,US,1,227.22,227.22,140,4.55,34.08,19.06
2025-07-21,AMA-101964,Bike Mount,Bike Mount,Mount,Amazon,JP,1,19.22,19.22,6,5.62,2.88,1.7
2025-07-21,AMA-101965,Invisible Stick,Invisible Stick,Accessory,Amazon,US,1,44.91,44.91,12,8.98,6.74,4.91
2025-07-21,AMA-101966,Tripod Stand,Tripod Stand,Mount,Amazon,UK,2,42.04,84.08,20,13.61,12.61,6.03
2025-07-21,AMA-101967,Ace Pro,Ace Pro,Action Camera,Amazon,US,2,313.05,626.1,400,8.3,93.92,64.25
2025-07-22,AMA-101969,GO 3S,GO 3S,Action Camera,Amazon,UK,1,282.08,282.08,140,6.68,42.31,32.21
2025-07-22,AMA-101970,X3,X3,Action Camera,Amazon,US,1,387.22,387.22,220,4.63,58.08,29.98
2025-07-22,AMA-101971,X3,X3,Action Camera,Amazon,US,1,415.34,415.34,220,4.59,62.3,25.29
2025-07-22,AMA-101972,X4,X4,Action Camera,Amazon,JP,1,554.29,554.29,320,5.83,83.14,64.13
2025-07-22,AMA-101973,Selfie Stick,Selfie Stick,Accessory,Amazon,US,1,25.29,25.29,8,7.16,3.79,2.91
2025-07-22,AMA-101974,Bike Mount,Bike Mount,Mount,Amazon,US,3,19.82,59.46,18,11.93,8.92,6.66
2025-07-22,AMA-101975,X4,X4,Action Camera,Amazon,UK,1,586.61,586.61,320,5.04,87.99,32.24
2025-07-22,AMA-101976,Ace Pro,Ace Pro,Action Camera,Amazon,DE,3,373.18,1119.54,600,8.71,167.93,114.68
2025-07-22,AMA-101977,GO 3S,GO 3S,Action Camera,Amazon,US,1,224.08,224.08,140,8.53,33.61,19.74
2025-07-22,AMA-101978,Ace Pro,Ace Pro,Action Camera,Amazon,US,2,340.18,680.36,400,7.85,102.05,63.71
2025-07-22,AMA-101979,Charging Hub,Charging Hub,Accessory,Amazon,US,1,52.88,52.88,20,6.37,7.93,6.28
2025-07-22,AMA-101980,X4,X4,Action Camera,Amazon,US,1,494.29,494.29,320,8.53,74.14,50.65
2025-07-22,AMA-101981,Charging Hub,Charging Hub,Accessory,Amazon,US,1,57.58,57.58,20,9.7,8.64,6.08
2025-07-22,AMA-101982,Selfie Stick,Selfie Stick,Accessory,Amazon,JP,1,25.28,25.28,8,9.85,3.79,2.79
2025-07-22,AMA-101983,GO 3S,GO 3S,Action Camera,Amazon,US,1,249.24,249.24,140,6.42,37.39,27.73
2025-07-22,AMA-101984,Ace Pro,Ace Pro,Action Camera,Amazon,US,1,341.59,341.59,200,7.74,51.24,18.32
2025-07-22,AMA-101985,X4,X4,Action Camera,Amazon,US,1,487.15,487.15,320,7.66,73.07,43.09
2025-07-22,AMA-101986,X3,X3,Action Camera,Amazon,US,1,392.94,392.94,220,5.11,58.94,24.52
2025-07-22,AMA-101987,Battery,Battery,Accessory,Amazon,UK,1,41.47,41.47,15,9.87,6.22,4.39
2025-07-22,AMA-101988,Charging Hub,Charging Hub,Accessory,Amazon,DE,1,62.94,62.94,20,5.11,9.44,3.64
2025-07-22,AMA-101989,X3,X3,Action Camera,Amazon,DE,3,399.08,1197.24,660,13.66,179.59,127.08
2025-07-22,AMA-101990,Battery,Battery,Accessory,Amazon,US,1,38.26,38.26,15,9.83,5.74,2.79
2025-07-22,AMA-101991,X3,X3,Action Camera,Amazon,JP,1,413.16,413.16,220,7.67,61.97,28.54
2025-07-23,AMA-101992,X4,X4,Action Camera,Amazon,US,1,503.83,503.83,320,7.64,75.57,28.81
2025-07-23,AMA-101993,Selfie Stick,Selfie Stick,Accessory,Amazon,JP,1,24.56,24.56,8,6.83,3.68,2.34
2025-07-23,AMA-101997,GO 3S,GO 3S,Action Camera,Amazon,US,1,237.68,237.68,140,7.57,35.65,16.78
2025-07-23,AMA-102000,X4,X4,Action Camera,Amazon,US,1,485.54,485.54,320,5.38,72.83,35.96
